id,__typename,createdAt,deviceID,eventStatus,owner,timestamp,updatedAt,userID
pqr30ba-728c-41ca-844e-1b6aaae6a37e,DeviceTimeStamp,2023-11-11T17:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T17:00:00.001Z,2023-11-11T17:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
ghi590a7-2fac-44f4-8d12-2a2676b586af,DeviceTimeStamp,2023-11-10T20:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-10T20:00:00.001Z,2023-11-10T20:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
xyz4b9d8-dbf4-44fa-b3f8-c01dd3ce2a74,DeviceTimeStamp,2023-10-20T21:20:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-20T21:20:00.001Z,2023-10-20T21:20:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
abc6d759-1240-4d42-ab68-827b9bf22acd,DeviceTimeStamp,2023-11-01T21:10:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-01T21:10:00.001Z,2023-11-01T21:10:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
defa30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-11-11T07:01:00.001Z,fwee3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T07:01:00.001Z,2023-11-11T07:01:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
hij30ba-728c-41ca-844e-1b6aaae6a376,DeviceTimeStamp,2023-11-11T20:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T20:00:00.001Z,2023-11-11T20:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
mno590a7-2fac-44f4-8d12-2a2676b586af,DeviceTimeStamp,2023-11-11T07:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T07:00:00.001Z,2023-11-11T07:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
pqr4b9d8-dbf4-44fa-b3f8-c01dd3ce2a74,DeviceTimeStamp,2023-11-10T22:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-10T22:00:00.001Z,2023-11-10T22:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
rst6d759-1240-4d42-ab68-827b9bf22acd,DeviceTimeStamp,2023-11-02T05:09:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-02T05:09:00.001Z,2023-11-02T05:09:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-10-21T05:04:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-21T05:04:00.001Z,2023-10-21T05:04:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
ghi30ba-728c-41ca-844e-1b6aaae6a376,DeviceTimeStamp,2023-10-21T06:01:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-21T06:01:00.001Z,2023-10-21T06:01:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
xyz590a7-2fac-44f4-8d12-2a2676b586af,DeviceTimeStamp,2023-11-11T15:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,TRUE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T15:00:00.001Z,2023-11-11T15:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
abc4b9d8-dbf4-44fa-b3f8-c01dd3ce2a74,DeviceTimeStamp,2023-11-11T23:10:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T23:10:00.001Z,2023-11-11T23:10:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
def6d759-1240-4d42-ab68-827b9bf22acd,DeviceTimeStamp,2023-11-10T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-10T23:00:00.001Z,2023-11-10T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
hij30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-10-21T07:12:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-21T07:12:00.001Z,2023-10-21T07:12:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
mno30ba-728c-41ca-844e-1b6aaae6a376,DeviceTimeStamp,2023-11-02T06:10:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-02T06:10:00.001Z,2023-11-02T06:10:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
pqr590a7-2fac-44f4-8d12-2a2676b586af,DeviceTimeStamp,2023-11-11T23:55:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T23:55:00.001Z,2023-11-11T23:55:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
rstb9d8-dbf4-44fa-b3f8-c01dd3ce2a74,DeviceTimeStamp,2023-11-11T14:00:00.001Z,fwee3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T14:00:00.001Z,2023-11-11T14:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl6d759-1240-4d42-ab68-827b9bf22acd,DeviceTimeStamp,2023-11-02T07:09:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-02T07:09:00.001Z,2023-11-02T07:09:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
ghi30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-11-11T05:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T05:00:00.001Z,2023-11-11T05:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
xyz30ba-728c-41ca-844e-1b6aaae6a376,DeviceTimeStamp,2023-10-21T08:29:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-21T08:29:00.001Z,2023-10-21T08:29:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
abc590a7-2fac-44f4-8d12-2a2676b586af,DeviceTimeStamp,2023-11-12T05:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T05:00:00.001Z,2023-11-12T05:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
def4b9d8-dbf4-44fa-b3f8-c01dd3ce2a74,DeviceTimeStamp,2023-10-21T14:13:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-21T14:13:00.001Z,2023-10-21T14:13:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
hij6d759-1240-4d42-ab68-827b9bf22acd,DeviceTimeStamp,2023-11-02T08:33:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-02T08:33:00.001Z,2023-11-02T08:33:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
mno30ba-728c-4fca-844e-1b6aaae6a376,DeviceTimeStamp,2023-11-11T14:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T14:00:00.001Z,2023-11-11T14:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
pqr30ba-728c-41ca-844e-1b6aaae6a376,DeviceTimeStamp,2023-11-11T18:00:00.001Z,fwee3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T18:00:00.001Z,2023-11-11T18:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
rst590a7-2fac-44f4-8d12-2a2676b586af,DeviceTimeStamp,2023-11-12T14:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T14:00:00.001Z,2023-11-12T14:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a74,DeviceTimeStamp,2023-11-02T14:12:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-02T14:12:00.001Z,2023-11-02T14:12:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a75,DeviceTimeStamp,2023-10-21T21:21:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-21T21:21:00.001Z,2023-10-21T21:21:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a76,DeviceTimeStamp,2023-11-11T17:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T17:00:00.001Z,2023-11-11T17:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a77,DeviceTimeStamp,2023-10-22T05:12:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-22T05:12:00.001Z,2023-10-22T05:12:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a78,DeviceTimeStamp,2023-11-12T17:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T17:00:00.001Z,2023-11-12T17:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a79,DeviceTimeStamp,2023-10-22T06:13:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-22T06:13:00.001Z,2023-10-22T06:13:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a80,DeviceTimeStamp,2023-11-11T20:10:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T20:10:00.001Z,2023-11-11T20:10:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a81,DeviceTimeStamp,2023-11-11T22:20:00.001Z,fwee3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T22:20:00.001Z,2023-11-11T22:20:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a82,DeviceTimeStamp,2023-11-11T18:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,FALSE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T18:00:00.001Z,2023-11-11T18:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a83,DeviceTimeStamp,2023-11-02T21:16:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-02T21:16:00.001Z,2023-11-02T21:16:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a84,DeviceTimeStamp,2023-11-12T20:10:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T20:10:00.001Z,2023-11-12T20:10:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a85,DeviceTimeStamp,2023-10-22T07:15:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-22T07:15:00.001Z,2023-10-22T07:15:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a86,DeviceTimeStamp,2023-11-11T22:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T22:00:00.001Z,2023-11-11T22:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a87,DeviceTimeStamp,2023-11-12T23:00:00.001Z,111j6h66-938q-278r-8e24-4t99e27q8371,TRUE,fat06b84-ceb1-4f65-8407-13cd12663818::fat06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T23:00:00.001Z,2023-11-12T23:00:00.001Z,fat06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a88,DeviceTimeStamp,2023-11-03T05:19:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-03T05:19:00.001Z,2023-11-03T05:19:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a89,DeviceTimeStamp,2023-11-12T22:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T22:00:00.001Z,2023-11-12T22:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a90,DeviceTimeStamp,2023-11-11T23:01:00.001Z,fwee3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T23:01:00.001Z,2023-11-11T23:01:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a91,DeviceTimeStamp,2023-11-11T23:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-11T23:00:00.001Z,2023-11-11T23:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a92,DeviceTimeStamp,2023-11-12T23:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,TRUE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T23:00:00.001Z,2023-11-12T23:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a93,DeviceTimeStamp,2023-10-22T08:19:00.001Z,ab4454c7-1d75-4328-af9c-f03a12ccea2b,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-10-22T08:19:00.001Z,2023-10-22T08:19:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a94,DeviceTimeStamp,2023-11-12T05:00:00.001Z,6y2e0q34-992e-901d-2r24-4t99e27q9789,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T05:00:00.001Z,2023-11-12T05:00:00.001Z,aye06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a95,DeviceTimeStamp,2023-11-13T05:00:00.001Z,7a2e3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-13T05:00:00.001Z,2023-11-13T05:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a96,DeviceTimeStamp,2023-11-03T06:01:00.001Z,9c1j6h66-938q-278r-8e24-4t99e27q8371,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-03T06:01:00.001Z,2023-11-03T06:01:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
jkl4b9d8-dbf4-44fa-b3f8-c01dd3ce2a97,DeviceTimeStamp,2023-11-12T05:00:00.001Z,fwee3c32-888a-446c-9d15-8f79f40a7331,FALSE,b3f06b84-ceb1-4f65-8407-13cd12663818::b3f06b84-ceb1-4f65-8407-13cd12663818,2023-11-12T05:00:00.001Z,2023-11-12T05:00:00.001Z,b3f06b84-ceb1-4f65-8407-13cd12663818
